Date,State,Commodity,Market,Modal Price,Min Price,Max Price,Arrivals (Volume),Rainfall (mm),Temperature Max (°C),Temperature Min (°C),Humidity (%),Festival,Season,MSP,Policy Impact
2024-09-13,Telangana,Tomato,Hyderabad,2987.05,2907.73,3087.8,522.5,0.0,40,35,47,Ramzan,Summer,,None
2024-09-13,Punjab,Wheat,Ludhiana,2159.3,1989.7,2276.67,497.82,0.0,32,27,77,None,Summer,2547.12,None
2024-09-13,Punjab,Wheat,Amritsar,2759.22,2664.39,2921.23,527.41,6.95,27,20,78,Holi,Kharif,2758.32,MSP Revised
2024-09-14,Maharashtra,Onion,Lasalgaon,1984.88,1803.49,2095.45,415.58,4.03,27,19,87,Ramzan,Kharif,,None
2024-09-14,Maharashtra,Onion,Pune,2970.66,2809.84,3067.69,526.05,5.8,29,15,78,None,Kharif,,None
2024-09-14,Uttar Pradesh,Potato,Agra,2471.3,2339.83,2537.04,342.47,6.42,34,22,30,None,Rabi,,MSP Revised
2024-09-14,Uttar Pradesh,Potato,Kanpur,1700.22,1517.99,1807.78,567.54,7.72,31,20,33,None,Rabi,,None
2024-09-14,Madhya Pradesh,Moong,Indore,1544.93,1426.53,1650.65,518.55,3.32,29,22,40,None,Kharif,2596.68,None
2024-09-14,Madhya Pradesh,Moong,Bhopal,2797.26,2633.62,2947.64,646.74,0.0,38,24,64,Diwali,Summer,2848.42,None
2024-09-14,Karnataka,Tomato,Bangalore,1067.07,876.94,1180.9,558.68,2.64,39,32,30,Ramzan,Rabi,,None
2024-09-14,Telangana,Tomato,Hyderabad,2733.1,2651.38,2788.83,575.61,0.0,28,23,65,None,Summer,,None
2024-09-14,Punjab,Wheat,Ludhiana,1751.88,1594.9,1891.08,473.88,0.0,33,23,30,None,Summer,2688.13,None
2024-09-14,Punjab,Wheat,Amritsar,1508.57,1367.78,1566.6,479.57,0.0,33,27,32,Ramzan,Summer,1582.53,None
2024-09-15,Maharashtra,Onion,Lasalgaon,1846.14,1768.15,1925.51,441.45,5.5,34,21,33,Ramzan,Kharif,,None
2024-09-15,Maharashtra,Onion,Pune,1557.12,1372.78,1636.92,339.78,5.14,32,27,58,None,Rabi,,Export Ban
2024-09-15,Uttar Pradesh,Potato,Agra,2892.36,2789.29,3026.65,275.17,0.0,34,20,57,None,Summer,,None
2024-09-15,Uttar Pradesh,Potato,Kanpur,2673.57,2488.03,2757.97,545.59,11.3,32,27,73,None,Rabi,,None
2024-09-15,Madhya Pradesh,Moong,Indore,2137.47,2068.44,2264.96,381.05,11.05,41,33,51,None,Rabi,2263.06,None
2024-09-15,Madhya Pradesh,Moong,Bhopal,1403.47,1283.96,1556.28,371.85,1.73,34,27,59,None,Rabi,2742.27,None
2024-09-15,Karnataka,Tomato,Bangalore,2060.15,1928.09,2249.18,706.61,2.33,35,24,45,Ramzan,Rabi,,Export Ban
2024-09-15,Telangana,Tomato,Hyderabad,1174.63,1049.15,1248.01,549.72,3.25,26,16,85,Holi,Kharif,,None
2024-09-15,Punjab,Wheat,Ludhiana,2965.73,2894.83,3064.63,618.44,3.09,32,27,52,Diwali,Kharif,1913.01,None
2024-09-15,Punjab,Wheat,Amritsar,2440.13,2276.54,2518.45,653.77,0.0,33,19,80,None,Summer,2978.29,None
2024-09-16,Maharashtra,Onion,Lasalgaon,1157.31,966.61,1346.17,559.27,4.66,37,29,39,None,Kharif,,None
2024-09-16,Maharashtra,Onion,Pune,1414.67,1361.36,1501.6,523.48,0.0,34,22,47,None,Summer,,None
2024-09-16,Uttar Pradesh,Potato,Agra,2552.45,2477.47,2654.64,371.66,0.0,25,20,38,Holi,Summer,,None
2024-09-16,Uttar Pradesh,Potato,Kanpur,1433.8,1366.85,1523.59,435.67,0.0,41,29,55,None,Summer,,Export Ban
2024-09-16,Madhya Pradesh,Moong,Indore,1164.75,977.56,1217.19,621.95,2.41,34,20,85,None,Rabi,2506.92,MSP Revised
2024-09-16,Madhya Pradesh,Moong,Bhopal,2451.83,2268.97,2608.18,497.82,7.64,39,33,72,None,Rabi,2043.51,None
2024-09-16,Karnataka,Tomato,Bangalore,2392.77,2320.29,2591.54,617.38,5.31,39,24,48,None,Rabi,,None
2024-09-16,Telangana,Tomato,Hyderabad,1275.0,1170.62,1368.34,525.14,3.38,29,22,71,Ramzan,Rabi,,None
2024-09-16,Punjab,Wheat,Ludhiana,2381.21,2241.31,2576.46,458.92,1.64,42,33,76,None,Kharif,1842.69,Export Ban
2024-09-16,Punjab,Wheat,Amritsar,1365.81,1238.75,1450.61,527.96,8.48,33,19,63,None,Rabi,1809.87,None
2024-09-17,Maharashtra,Onion,Lasalgaon,2537.83,2404.87,2615.94,498.76,5.3,35,28,54,Ramzan,Kharif,,None
2024-09-17,Maharashtra,Onion,Pune,2756.42,2657.12,2896.87,495.81,4.18,42,29,84,None,Rabi,,None
2024-09-17,Uttar Pradesh,Potato,Agra,2931.18,2786.04,3088.46,326.06,1.91,38,24,35,Diwali,Rabi,,None
2024-09-17,Uttar Pradesh,Potato,Kanpur,1687.44,1522.65,1807.67,431.1,2.25,25,18,83,None,Kharif,,None
2024-09-17,Madhya Pradesh,Moong,Indore,1015.67,833.43,1094.54,425.48,0.0,33,24,38,None,Summer,2772.29,None
2024-09-17,Madhya Pradesh,Moong,Bhopal,1843.01,1758.4,1973.96,561.29,4.22,38,31,57,Holi,Rabi,2996.6,None
2024-09-17,Karnataka,Tomato,Bangalore,2571.58,2434.6,2686.76,336.2,1.91,42,30,30,None,Rabi,,Subsidy Introduced
2024-09-17,Telangana,Tomato,Hyderabad,1857.09,1803.6,2024.8,397.83,4.14,41,29,56,None,Kharif,,None
2024-09-17,Punjab,Wheat,Ludhiana,1761.62,1645.44,1943.74,473.83,0.0,39,25,43,None,Summer,1580.42,None
2024-09-17,Punjab,Wheat,Amritsar,2308.86,2215.47,2435.02,505.93,3.46,38,29,73,None,Rabi,1975.45,None
2024-09-18,Maharashtra,Onion,Lasalgaon,2358.32,2274.48,2449.14,457.94,0.0,29,19,54,None,Summer,,None
2024-09-18,Maharashtra,Onion,Pune,2340.11,2265.6,2431.26,320.12,0.0,38,25,46,None,Summer,,None
2024-09-18,Uttar Pradesh,Potato,Agra,2811.37,2627.45,2992.36,369.44,4.52,27,18,83,None,Rabi,,None
2024-09-18,Uttar Pradesh,Potato,Kanpur,2427.44,2278.47,2516.21,544.99,3.85,26,20,52,None,Kharif,,None
2024-09-18,Madhya Pradesh,Moong,Indore,2741.74,2683.57,2884.41,645.16,2.43,37,29,58,None,Kharif,2143.27,Subsidy Introduced
2024-09-18,Madhya Pradesh,Moong,Bhopal,2663.84,2508.21,2785.06,264.45,5.37,39,31,57,None,Kharif,2120.86,None
2024-09-18,Karnataka,Tomato,Bangalore,2685.59,2562.48,2774.82,435.35,4.19,25,14,36,Holi,Kharif,,None
2024-09-18,Telangana,Tomato,Hyderabad,2365.18,2169.51,2426.97,505.2,8.23,38,29,56,None,Kharif,,None
2024-09-18,Punjab,Wheat,Ludhiana,2390.95,2333.3,2568.02,605.36,8.97,25,12,68,Ramzan,Rabi,2494.59,None
2024-09-18,Punjab,Wheat,Amritsar,1782.78,1583.83,1902.96,543.32,1.22,30,23,68,Ramzan,Rabi,1536.91,None
2024-09-19,Maharashtra,Onion,Lasalgaon,2415.04,2284.48,2509.92,421.39,0.0,36,27,46,None,Summer,,MSP Revised
2024-09-19,Maharashtra,Onion,Pune,2544.56,2472.23,2618.33,631.4,0.95,27,16,68,None,Rabi,,None
2024-09-19,Uttar Pradesh,Potato,Agra,2988.64,2820.26,3179.2,540.43,4.56,39,33,46,None,Rabi,,Export Ban
2024-09-19,Uttar Pradesh,Potato,Kanpur,1241.43,1146.8,1430.52,525.82,5.54,33,28,52,None,Kharif,,None
2024-09-19,Madhya Pradesh,Moong,Indore,1631.34,1492.3,1760.72,527.94,0.0,34,24,45,None,Summer,2227.83,MSP Revised
2024-09-19,Madhya Pradesh,Moong,Bhopal,2893.89,2768.08,3024.65,403.15,5.51,32,21,66,None,Rabi,1594.49,None
2024-09-19,Karnataka,Tomato,Bangalore,1571.6,1415.46,1681.1,496.35,1.13,39,26,69,None,Kharif,,None
2024-09-19,Telangana,Tomato,Hyderabad,1610.69,1475.73,1669.11,590.48,7.14,28,15,82,None,Rabi,,None
2024-09-19,Punjab,Wheat,Ludhiana,1944.77,1888.68,2140.78,323.3,3.94,33,18,33,None,Rabi,1722.66,None
2024-09-19,Punjab,Wheat,Amritsar,2348.51,2151.97,2449.29,370.07,0.0,26,19,32,None,Summer,1848.44,None
2024-09-20,Maharashtra,Onion,Lasalgaon,1048.1,871.35,1218.47,345.24,10.62,34,23,60,Diwali,Kharif,,None
2024-09-20,Maharashtra,Onion,Pune,1018.21,915.85,1121.99,611.44,1.95,36,25,41,None,Rabi,,MSP Revised
2024-09-20,Uttar Pradesh,Potato,Agra,2047.77,1943.48,2179.13,363.32,13.53,25,10,48,Ramzan,Rabi,,MSP Revised
2024-09-20,Uttar Pradesh,Potato,Kanpur,2496.52,2413.46,2556.29,400.1,7.01,36,26,41,None,Kharif,,Export Ban
2024-09-20,Madhya Pradesh,Moong,Indore,1592.44,1402.65,1704.92,539.69,4.55,26,15,30,None,Kharif,2292.17,Export Ban
2024-09-20,Madhya Pradesh,Moong,Bhopal,1087.79,1014.46,1252.09,490.1,0.0,26,14,88,None,Summer,2819.93,None
2024-09-20,Karnataka,Tomato,Bangalore,2114.93,1958.77,2295.96,606.29,3.49,41,31,72,None,Kharif,,None
2024-09-20,Telangana,Tomato,Hyderabad,2982.96,2867.47,3173.92,415.21,4.12,27,16,44,Holi,Rabi,,None
2024-09-20,Punjab,Wheat,Ludhiana,2243.68,2110.93,2380.13,725.38,2.12,37,32,79,None,Rabi,1797.91,None
2024-09-20,Punjab,Wheat,Amritsar,1405.61,1311.83,1528.66,494.77,0.0,36,21,43,None,Summer,2995.39,None
2024-09-21,Maharashtra,Onion,Lasalgaon,2972.0,2802.71,3130.15,749.65,4.07,32,17,58,None,Rabi,,MSP Revised
2024-09-21,Maharashtra,Onion,Pune,2344.22,2221.57,2537.46,545.87,2.32,25,17,44,None,Rabi,,None
2024-09-21,Uttar Pradesh,Potato,Agra,1597.4,1470.99,1773.59,623.45,6.61,25,10,66,None,Rabi,,None
2024-09-21,Uttar Pradesh,Potato,Kanpur,1640.42,1469.07,1721.02,488.8,3.82,28,14,48,Holi,Rabi,,None
2024-09-21,Madhya Pradesh,Moong,Indore,1873.04,1755.29,2016.19,445.11,0.0,41,26,59,None,Summer,1934.46,MSP Revised
2024-09-21,Madhya Pradesh,Moong,Bhopal,1257.83,1102.68,1419.75,697.59,3.94,39,34,32,None,Kharif,2334.12,None
2024-09-21,Karnataka,Tomato,Bangalore,2465.58,2413.11,2553.51,405.4,8.68,40,34,62,None,Rabi,,None
2024-09-21,Telangana,Tomato,Hyderabad,2989.16,2911.91,3110.6,527.34,0.0,27,17,90,Diwali,Summer,,MSP Revised
2024-09-21,Punjab,Wheat,Ludhiana,1948.95,1809.48,2145.82,363.36,9.6,32,25,85,None,Rabi,2597.98,Export Ban
2024-09-21,Punjab,Wheat,Amritsar,1677.9,1504.97,1872.99,430.89,5.99,39,27,83,Ramzan,Rabi,1629.4,None
2024-09-22,Maharashtra,Onion,Lasalgaon,2447.88,2310.62,2518.92,493.25,0.0,25,10,89,None,Summer,,Subsidy Introduced
2024-09-22,Maharashtra,Onion,Pune,2151.69,2063.57,2223.55,511.88,6.4,39,34,80,None,Kharif,,None
2024-09-22,Uttar Pradesh,Potato,Agra,2269.62,2207.22,2469.09,718.35,5.16,35,24,31,Diwali,Kharif,,None
2024-09-22,Uttar Pradesh,Potato,Kanpur,1438.02,1381.05,1507.29,468.77,2.02,31,23,82,None,Kharif,,None
2024-09-22,Madhya Pradesh,Moong,Indore,1911.95,1736.33,1969.49,656.3,9.62,32,26,32,Ramzan,Rabi,2487.74,None
2024-09-22,Madhya Pradesh,Moong,Bhopal,2170.09,2052.49,2241.47,522.42,9.85,42,33,63,None,Kharif,2612.3,None
2024-09-22,Karnataka,Tomato,Bangalore,2680.92,2526.72,2752.73,336.06,0.0,30,23,35,None,Summer,,None
2024-09-22,Telangana,Tomato,Hyderabad,2485.2,2286.23,2678.21,694.42,3.45,34,19,41,None,Kharif,,None
2024-09-22,Punjab,Wheat,Ludhiana,1562.3,1391.37,1623.6,612.23,0.0,38,24,82,None,Summer,2346.83,None
2024-09-22,Punjab,Wheat,Amritsar,1772.24,1718.28,1926.46,402.5,0.56,36,22,86,Diwali,Rabi,2994.64,None
2024-09-23,Maharashtra,Onion,Lasalgaon,2054.09,1872.23,2181.21,572.61,0.0,42,31,85,None,Summer,,None
2024-09-23,Maharashtra,Onion,Pune,1340.61,1281.11,1457.14,616.6,3.51,35,30,48,Holi,Rabi,,None
2024-09-23,Uttar Pradesh,Potato,Agra,2704.85,2531.4,2774.37,474.29,0.0,27,20,74,None,Summer,,None
2024-09-23,Uttar Pradesh,Potato,Kanpur,1309.49,1134.67,1376.51,478.83,0.0,38,29,34,None,Summer,,None
2024-09-23,Madhya Pradesh,Moong,Indore,2768.68,2716.42,2840.26,507.43,6.68,35,27,50,None,Rabi,1818.32,None
2024-09-23,Madhya Pradesh,Moong,Bhopal,1493.06,1337.23,1586.29,591.88,0.0,34,24,81,None,Summer,1855.29,None
2024-09-23,Karnataka,Tomato,Bangalore,2577.85,2469.46,2670.99,328.26,0.0,31,26,67,None,Summer,,None
2024-09-23,Telangana,Tomato,Hyderabad,2766.65,2715.42,2865.13,596.98,0.0,31,16,57,None,Summer,,None
2024-09-23,Punjab,Wheat,Ludhiana,1537.03,1412.26,1695.01,448.3,0.0,36,22,90,None,Summer,1627.42,None
2024-09-23,Punjab,Wheat,Amritsar,1297.25,1210.69,1409.24,477.54,4.73,33,19,46,None,Kharif,2653.78,MSP Revised
2024-09-24,Maharashtra,Onion,Lasalgaon,1210.71,1089.52,1359.51,533.88,0.0,25,15,83,None,Summer,,Export Ban
2024-09-24,Maharashtra,Onion,Pune,1773.87,1702.16,1846.29,609.25,0.0,42,37,61,None,Summer,,None
2024-09-24,Uttar Pradesh,Potato,Agra,1316.13,1185.72,1449.81,426.29,4.46,34,22,58,None,Rabi,,None
2024-09-24,Uttar Pradesh,Potato,Kanpur,1031.65,831.7,1094.23,505.95,6.07,42,28,83,None,Kharif,,None
2024-09-24,Madhya Pradesh,Moong,Indore,1444.66,1356.43,1572.63,360.54,0.0,31,22,64,None,Summer,2716.87,None
2024-09-24,Madhya Pradesh,Moong,Bhopal,1998.51,1908.98,2071.42,541.09,8.27,40,25,48,Diwali,Kharif,2365.02,MSP Revised
2024-09-24,Karnataka,Tomato,Bangalore,2406.22,2305.18,2514.43,534.27,3.96,36,24,59,None,Rabi,,None
2024-09-24,Telangana,Tomato,Hyderabad,1026.24,921.69,1171.46,538.53,6.22,26,15,41,Holi,Kharif,,MSP Revised
2024-09-24,Punjab,Wheat,Ludhiana,1551.15,1486.24,1690.17,474.08,0.0,37,31,53,None,Summer,2948.72,None
2024-09-24,Punjab,Wheat,Amritsar,2149.62,2012.9,2318.67,518.8,3.59,30,15,37,None,Rabi,2610.99,None
2024-09-25,Maharashtra,Onion,Lasalgaon,1412.75,1267.08,1591.2,593.46,0.0,32,25,44,None,Summer,,None
2024-09-25,Maharashtra,Onion,Pune,1019.64,831.45,1083.19,469.14,2.13,30,17,46,None,Rabi,,None
2024-09-25,Uttar Pradesh,Potato,Agra,2264.18,2204.0,2399.65,437.2,0.0,31,20,77,None,Summer,,None
2024-09-25,Uttar Pradesh,Potato,Kanpur,2603.2,2410.27,2797.71,445.23,4.21,40,31,73,None,Kharif,,None
2024-09-25,Madhya Pradesh,Moong,Indore,1490.94,1304.16,1542.07,576.37,0.0,36,23,68,None,Summer,2592.55,None
2024-09-25,Madhya Pradesh,Moong,Bhopal,1782.11,1669.0,1858.39,463.44,5.64,25,15,75,Ramzan,Rabi,2392.06,None
2024-09-25,Karnataka,Tomato,Bangalore,1975.92,1816.42,2075.51,402.61,3.35,39,32,39,None,Kharif,,MSP Revised
2024-09-25,Telangana,Tomato,Hyderabad,1294.78,1096.48,1480.63,437.73,9.5,31,26,68,None,Kharif,,None
2024-09-25,Punjab,Wheat,Ludhiana,1612.79,1464.21,1787.44,487.25,0.0,38,26,37,Holi,Summer,2533.54,None
2024-09-25,Punjab,Wheat,Amritsar,2468.26,2362.19,2527.18,626.92,10.09,37,30,67,None,Kharif,2046.73,None
2024-09-26,Maharashtra,Onion,Lasalgaon,1142.07,958.23,1339.81,608.41,0.0,40,25,58,Holi,Summer,,Subsidy Introduced
2024-09-26,Maharashtra,Onion,Pune,1298.37,1101.41,1455.45,524.23,13.28,37,30,71,Diwali,Rabi,,None
2024-09-26,Uttar Pradesh,Potato,Agra,2587.94,2533.19,2641.08,432.44,1.65,29,23,42,None,Rabi,,None
2024-09-26,Uttar Pradesh,Potato,Kanpur,1845.92,1721.46,1929.84,365.26,0.0,27,18,62,Ramzan,Summer,,None
2024-09-26,Madhya Pradesh,Moong,Indore,2342.17,2164.49,2434.24,593.18,0.0,40,25,73,None,Summer,2488.36,None
2024-09-26,Madhya Pradesh,Moong,Bhopal,2048.33,1871.44,2099.19,436.87,7.37,31,23,78,None,Rabi,2040.2,None
2024-09-26,Karnataka,Tomato,Bangalore,1478.23,1306.44,1597.39,659.26,2.26,25,18,36,None,Rabi,,None
2024-09-26,Telangana,Tomato,Hyderabad,1804.56,1743.85,1892.85,467.29,0.18,34,29,40,Holi,Rabi,,None
2024-09-26,Punjab,Wheat,Ludhiana,2733.16,2565.53,2827.61,435.06,0.53,32,20,73,None,Kharif,1873.11,Subsidy Introduced
2024-09-26,Punjab,Wheat,Amritsar,1627.73,1462.49,1741.62,454.82,1.18,41,29,82,None,Kharif,2524.24,None
2024-09-27,Maharashtra,Onion,Lasalgaon,1718.57,1657.06,1784.51,467.04,1.42,30,25,58,None,Rabi,,Subsidy Introduced
2024-09-27,Maharashtra,Onion,Pune,1737.92,1681.31,1812.78,338.5,29.11,38,31,89,None,Kharif,,None
2024-09-27,Uttar Pradesh,Potato,Agra,2230.34,2033.95,2413.8,578.6,2.37,36,28,68,None,Kharif,,None
2024-09-27,Uttar Pradesh,Potato,Kanpur,2591.05,2536.15,2766.31,376.36,0.0,37,24,42,None,Summer,,None
2024-09-27,Madhya Pradesh,Moong,Indore,2163.57,2005.03,2315.52,451.29,0.0,39,34,41,None,Summer,2951.49,None
2024-09-27,Madhya Pradesh,Moong,Bhopal,1950.36,1780.81,2051.92,424.94,1.05,37,30,49,Holi,Rabi,2172.06,None
2024-09-27,Karnataka,Tomato,Bangalore,1510.06,1339.41,1684.06,578.99,6.73,33,25,39,None,Rabi,,None
2024-09-27,Telangana,Tomato,Hyderabad,2222.26,2058.86,2420.0,532.07,6.49,35,29,66,None,Kharif,,None
2024-09-27,Punjab,Wheat,Ludhiana,1618.31,1511.86,1801.16,526.62,3.9,36,30,88,None,Rabi,2873.73,MSP Revised
2024-09-27,Punjab,Wheat,Amritsar,1930.02,1791.48,2044.5,616.77,0.0,37,22,79,None,Summer,2632.69,MSP Revised
2024-09-28,Maharashtra,Onion,Lasalgaon,1037.22,857.83,1185.97,556.85,0.49,34,26,57,None,Rabi,,None
2024-09-28,Maharashtra,Onion,Pune,2884.85,2699.24,3036.42,407.47,0.95,42,29,86,None,Rabi,,None
2024-09-28,Uttar Pradesh,Potato,Agra,2708.78,2587.59,2845.72,406.46,6.02,42,35,68,None,Kharif,,None
2024-09-28,Uttar Pradesh,Potato,Kanpur,1549.54,1474.5,1648.59,479.71,5.04,34,25,71,Ramzan,Rabi,,None
2024-09-28,Madhya Pradesh,Moong,Indore,2792.51,2672.38,2870.92,472.41,2.86,34,21,42,None,Kharif,2886.32,None
2024-09-28,Madhya Pradesh,Moong,Bhopal,2018.82,1923.66,2074.08,553.93,0.0,27,21,75,None,Summer,1552.94,None
2024-09-28,Karnataka,Tomato,Bangalore,1123.08,1069.75,1202.21,393.66,9.49,42,34,38,Diwali,Rabi,,None
2024-09-28,Telangana,Tomato,Hyderabad,2102.72,2045.92,2265.27,477.79,2.34,34,25,74,None,Kharif,,None
2024-09-28,Punjab,Wheat,Ludhiana,2622.95,2480.3,2746.56,554.72,0.0,42,30,75,None,Summer,1916.61,None
2024-09-28,Punjab,Wheat,Amritsar,2551.0,2376.52,2739.27,556.96,2.44,26,17,77,None,Rabi,2694.79,None
2024-09-29,Maharashtra,Onion,Lasalgaon,2673.14,2537.65,2773.51,425.8,7.59,32,23,83,None,Kharif,,None
2024-09-29,Maharashtra,Onion,Pune,1187.22,1004.1,1249.45,345.96,0.0,32,25,73,None,Summer,,None
2024-09-29,Uttar Pradesh,Potato,Agra,1676.21,1570.15,1784.06,468.03,1.5,27,15,81,None,Rabi,,None
2024-09-29,Uttar Pradesh,Potato,Kanpur,1056.08,945.91,1131.15,469.97,5.01,26,20,33,None,Kharif,,None
2024-09-29,Madhya Pradesh,Moong,Indore,1575.34,1524.6,1655.54,548.02,0.0,40,28,56,None,Summer,2637.4,None
2024-09-29,Madhya Pradesh,Moong,Bhopal,2521.79,2433.54,2671.08,553.58,0.0,25,18,73,Holi,Summer,1910.46,None
2024-09-29,Karnataka,Tomato,Bangalore,1227.09,1142.69,1407.35,617.66,0.0,26,14,49,None,Summer,,None
2024-09-29,Telangana,Tomato,Hyderabad,1010.34,918.15,1169.39,441.71,0.41,40,28,41,None,Kharif,,None
2024-09-29,Punjab,Wheat,Ludhiana,1823.53,1691.83,2017.68,378.04,2.26,34,23,69,Holi,Kharif,1804.52,None
2024-09-29,Punjab,Wheat,Amritsar,1505.4,1421.84,1623.57,505.56,1.52,25,15,73,Diwali,Rabi,2219.62,None
2024-09-30,Maharashtra,Onion,Lasalgaon,1998.38,1855.71,2151.47,550.81,8.21,27,22,79,Holi,Kharif,,None
2024-09-30,Maharashtra,Onion,Pune,2760.49,2625.6,2868.77,472.87,2.89,31,17,41,None,Rabi,,Subsidy Introduced
2024-09-30,Uttar Pradesh,Potato,Agra,2648.26,2493.99,2761.56,649.46,0.61,40,29,66,None,Rabi,,Export Ban
2024-09-30,Uttar Pradesh,Potato,Kanpur,2616.78,2470.75,2713.56,508.51,3.94,37,22,60,Ramzan,Kharif,,MSP Revised
2024-09-30,Madhya Pradesh,Moong,Indore,2786.66,2675.87,2873.57,424.06,1.59,25,17,35,None,Rabi,2762.65,Export Ban
2024-09-30,Madhya Pradesh,Moong,Bhopal,1261.5,1162.02,1413.86,398.16,12.47,32,27,68,None,Kharif,1608.58,None
2024-09-30,Karnataka,Tomato,Bangalore,1929.83,1827.72,2065.07,618.24,5.16,31,20,72,None,Kharif,,None
2024-09-30,Telangana,Tomato,Hyderabad,2047.59,1935.35,2126.37,730.64,1.95,37,25,38,None,Kharif,,None
2024-09-30,Punjab,Wheat,Ludhiana,2161.92,1976.37,2233.35,439.6,7.89,36,23,35,None,Rabi,2153.31,None
2024-09-30,Punjab,Wheat,Amritsar,2442.41,2273.43,2628.95,509.05,0.0,42,36,48,Diwali,Summer,2159.45,None
2024-10-01,Maharashtra,Onion,Lasalgaon,2271.57,2103.29,2406.13,329.72,0.0,26,12,75,None,Summer,,None
2024-10-01,Maharashtra,Onion,Pune,1360.37,1288.01,1415.44,601.86,0.0,33,21,81,None,Summer,,MSP Revised
2024-10-01,Uttar Pradesh,Potato,Agra,1963.89,1902.28,2092.86,624.81,1.86,26,19,59,None,Kharif,,None
2024-10-01,Uttar Pradesh,Potato,Kanpur,2240.67,2051.0,2390.74,492.08,0.0,40,31,37,None,Summer,,None
2024-10-01,Madhya Pradesh,Moong,Indore,2406.51,2269.01,2464.7,431.43,7.01,27,18,36,None,Rabi,2195.15,MSP Revised
2024-10-01,Madhya Pradesh,Moong,Bhopal,1883.1,1828.78,2013.76,340.64,4.23,38,24,39,Holi,Rabi,2455.35,None
2024-10-01,Karnataka,Tomato,Bangalore,2027.05,1880.25,2180.82,414.03,0.0,40,29,39,None,Summer,,None
2024-10-01,Telangana,Tomato,Hyderabad,1748.41,1563.96,1895.6,321.59,2.91,33,19,59,None,Rabi,,MSP Revised
2024-10-01,Punjab,Wheat,Ludhiana,1670.1,1471.31,1827.94,430.66,5.03,32,26,47,None,Kharif,1880.71,None
2024-10-01,Punjab,Wheat,Amritsar,1530.96,1355.0,1606.74,487.43,3.58,42,31,40,None,Kharif,2432.98,None
2024-10-02,Maharashtra,Onion,Lasalgaon,2199.51,2052.41,2364.96,541.51,0.0,42,36,52,None,Summer,,None
2024-10-02,Maharashtra,Onion,Pune,2931.52,2864.05,3024.06,510.63,0.0,42,35,44,None,Summer,,None
2024-10-02,Uttar Pradesh,Potato,Agra,1208.86,1053.8,1339.61,495.63,0.0,33,18,79,Holi,Summer,,Export Ban
2024-10-02,Uttar Pradesh,Potato,Kanpur,1212.19,1154.48,1410.36,477.74,3.41,33,27,55,Ramzan,Kharif,,None
2024-10-02,Madhya Pradesh,Moong,Indore,2145.98,2045.4,2256.51,638.78,3.33,38,27,32,None,Rabi,2914.63,None
2024-10-02,Madhya Pradesh,Moong,Bhopal,1196.8,1094.76,1359.96,476.06,8.44,42,37,51,None,Rabi,1691.2,None
2024-10-02,Karnataka,Tomato,Bangalore,2356.26,2189.63,2508.38,523.03,5.92,39,27,41,None,Rabi,,None
2024-10-02,Telangana,Tomato,Hyderabad,2373.07,2223.05,2487.36,348.16,5.17,29,24,64,None,Kharif,,None
2024-10-02,Punjab,Wheat,Ludhiana,1681.87,1601.76,1773.21,363.57,2.32,29,19,52,None,Kharif,2068.54,None
2024-10-02,Punjab,Wheat,Amritsar,1529.64,1352.16,1669.92,596.17,1.62,39,32,72,Ramzan,Kharif,1770.31,None
2024-10-03,Maharashtra,Onion,Lasalgaon,1672.04,1512.13,1809.22,404.27,4.5,26,13,72,None,Rabi,,None
2024-10-03,Maharashtra,Onion,Pune,1984.12,1804.87,2151.15,526.1,0.0,25,19,32,None,Summer,,None
2024-10-03,Uttar Pradesh,Potato,Agra,1300.45,1187.88,1424.54,499.31,0.0,26,15,37,None,Summer,,Subsidy Introduced
2024-10-03,Uttar Pradesh,Potato,Kanpur,2918.96,2851.87,3106.88,605.21,0.81,38,26,59,None,Kharif,,None
2024-10-03,Madhya Pradesh,Moong,Indore,1966.06,1804.69,2165.3,567.98,0.0,38,30,64,None,Summer,2707.49,None
2024-10-03,Madhya Pradesh,Moong,Bhopal,2218.07,2121.27,2330.94,632.09,0.48,38,32,66,Diwali,Kharif,2733.8,Subsidy Introduced
2024-10-03,Karnataka,Tomato,Bangalore,2580.44,2386.11,2773.43,542.13,4.45,41,29,59,None,Rabi,,None
2024-10-03,Telangana,Tomato,Hyderabad,2653.51,2565.2,2809.35,333.41,0.0,41,26,39,None,Summer,,None
2024-10-03,Punjab,Wheat,Ludhiana,2194.72,2140.3,2307.79,710.46,2.44,27,17,85,None,Kharif,1715.24,None
2024-10-03,Punjab,Wheat,Amritsar,2935.65,2883.66,3095.41,601.16,0.0,41,36,47,Ramzan,Summer,2683.29,MSP Revised
2024-10-04,Maharashtra,Onion,Lasalgaon,2226.76,2137.47,2401.85,388.88,1.88,28,20,60,Diwali,Kharif,,None
2024-10-04,Maharashtra,Onion,Pune,1491.29,1369.0,1656.83,466.68,4.39,33,28,37,None,Kharif,,None
2024-10-04,Uttar Pradesh,Potato,Agra,2877.89,2804.94,3059.33,559.37,0.76,38,23,37,None,Kharif,,MSP Revised
2024-10-04,Uttar Pradesh,Potato,Kanpur,1600.85,1517.71,1695.61,451.66,6.33,42,29,39,Ramzan,Rabi,,None
2024-10-04,Madhya Pradesh,Moong,Indore,2591.14,2409.64,2669.51,758.22,5.85,29,24,82,None,Rabi,1884.87,Subsidy Introduced
